"","Company","Address1","City","State","lat","long"
"2076","General Electric Company","1094 Shawnee Dr","Morrow","OH",39.377686,-84.191055
"2077","Glory Global Solutions","3333 Warrenville Rd #310","Lisle","IL",41.808872,-88.11609
"2078","Breakwater Alternative Treatment Center","2 Corporate Dr Ste E","Cranbury","NJ",40.334743,-74.48811
"2079","Healthier Choices Management Corp.","3800 N 28Th Way 1","Hollywood","FL",26.043558,-80.16458
"2080","Vitacost.Com, Inc.","5400 Broken Sound Blvd., Nw","Boca Raton","FL",26.395824,-80.112564
"2081","Shri Drug Inc","312 Ralph Ave","Brooklyn","NY",40.678432,-73.92169
"2082","Campbells Pharamacy Of Foodto","116 3Rd Ave","Neptune","NJ",40.201874,-74.030235
"2083","H Care Infusion Service","7277 Bernice","Center Line","MI",42.488148,-83.03176
"2084","Alfa Ink Co.","655 Washington Ave","Carlstadt","NJ",40.82483,-74.05836
"2085","Mister - E - Liquid Llc","632 Plymouth Ave Ne","Grand Rapids","MI",42.974674,-85.625145
"2086","Spartannash Company","6425 28Th St Se","Grand Rapids","MI",42.913136,-85.50925
"2087","Mclaren Port Huron","1221 Pine Grove Ave","Port Huron","MI",42.98686,-82.427956
"2088","Kamwo Meridian Herbs Llc","211 Grand St","New York","NY",40.718937,-73.99618
"2089","Christie Clinic, Llc","101 W University Ave","Champaign","IL",40.1163,-88.24365
"2090","Corner Drug Store, Inc.","100 E Main St","Madill","OK",34.090385,-96.77177
"2091","Medical Marijuana Solution","253 Robin Ct","Altamonte Springs","FL",28.658512,-81.35731
"2092","Hypur Inc.","7812 E Acoma Dr #7","Scottsdale","AZ",33.617756,-111.91137
"2093","Comedy Partners","345 Hudson St Fl 9","New York","NY",40.72751,-74.0073
"2094","Novo Nordisk Inc","100 College Rd W Ste 200","Princeton","NJ",40.341694,-74.66631
"2095","Salvona, Llc","2521 Kuser Rd","Hamilton","NJ",40.205048,-74.65732
"2096","E T Drugs Inc","173 Broad St","Staten Island","NY",40.624283,-74.080605
"2097","Nalco Company Llc","1601 W Diehl Rd","Naperville","IL",41.799107,-88.199585
"2098","Psi Labs","3970 Varsity Dr","Ann Arbor","MI",42.23263,-83.72589
"2099","Ridgewood Medical Media L.L.C.","30 Garber Sq","Ridgewood","NJ",40.980305,-74.12162
"2100","Mistereliquid Llc","632 Plymouth Ave Ne","Grand Rapids","MI",42.974674,-85.625145
"2101","Hhcs Research Institute, Inc.","633 E Colonial Dr","Orlando","FL",28.553192,-81.36995
"2102","Orange Cnty Code Enforcement","2450 33Rd St","Orlando","FL",28.508696,-81.41554
"2103","Revlon","466 Lexington Ave","New York","NY",40.753597,-73.97449
"2104","Q Medi Inc","1980 E 4Th Ave","Hialeah","FL",25.839945,-80.27398
"2105","Midtown Roots","2918 N Central Ave","Phoenix","AZ",33.48048,-112.073784
"2106","Carekinesis, Inc.","110 Marter Ave Suite 309","Moorestown","NJ",39.969894,-74.92057
"2107","Jushi Inc","1800 Nw Corporate Blvd Ste 200","Boca Raton","FL",26.3707,-80.1213
"2108","Mymatrixx","5706 Benjamin Center Drive","Tampa","FL",28.004612,-82.541214
"2109","Nutrition Innovation, Inc.","216 River St","Troy","NY",42.73098,-73.69355
"2110","Good Body Products","388 Bleecker St","New York","NY",40.735367,-74.00496
"2111","H-Care Nursing Services Inc","4433 Miller Rd G","Flint","MI",42.97786,-83.766785
"2112","Coastal Mro, Inc.","6202 Presidential Ct","Fort Myers","FL",26.559668,-81.885864
"2113","Sunday Goods & The Pharm","110 Boggs Ln Ste 289","Cincinnati","OH",39.284546,-84.470795
"2114","Viacom Inc","1515 Broadway","New York","NY",40.75753,-73.985725
"2115","Arizona Natural Selections","9275 W Peoria Ave","Peoria","AZ",33.580776,-112.25714
"2116","Lease Line, Inc.","1251 Shermer Rd","Northbrook","IL",42.13112,-87.824
"2117","Nandansons International Inc","55 Mayfield Ave","Edison","NJ",40.503143,-74.348854
"2118","Park/Justice Drugs","700 Se Ocean Blvd","Stuart","FL",27.197495,-80.24187
"2119","Grant Thornton","175 W Jackson Boulevard Floor 20","Chicago","IL",41.878117,-87.63331
"2120","Nick'S Cigar Company Inc","5150 Nw 167Th St","Hialeah","FL",25.924925,-80.2842
"2121","New Age Care Llc","2015 E Euclid Ave","Mount Prospect","IL",42.08776,-87.89452
"2122","Nature Publishing Group","75 Varick Streetfl 9","New York","NY",40.723473,-74.00617
"2123","Van Andel Research Institute","333 Bostwick Avenue North East","Grand Rapids","MI",42.96943,-85.66649
"2124","Eircom Limited","2247 E Lincoln Cir","Phoenix","AZ",33.53755,-112.032745
"2125","Mymatrixx, Llc","5706 Benjamin Center Dr Suite 103","Tampa","FL",28.004612,-82.541214
"2126","Mana Supply Co","3005 Solomons Island Rd","Edgewater","MD",38.944656,-76.560005
"2127","Essence Corp.","1221 Brickell Ave Ste 2100","Miami","FL",25.761925,-80.19181
"2128","Evanston Hospital","2650 Ridge Ave","Evanston","IL",42.064735,-87.68341
"2129","Ohio Pharmacists Association","2674 Federated Blvd","Columbus","OH",40.101177,-83.08534
"2130","Petcarerx , Inc.","52 Merton Ave.","Lynbrook","NY",40.655746,-73.6578
"2131","Ogilvy & Mather Worldwide Inc","636 11Th Ave # 1","New York","NY",40.763687,-73.99622
"2132","Buckley Family Pharmacy","6006 Karlin Rd","Interlochen","MI",44.600227,-85.76813
"2133","Acaria Health","6923 Lee Vista Blvd","Orlando","FL",28.466124,-81.28778
"2134","Christie Clinic","1801 Windsor Rd","Champaign","IL",40.083702,-88.276474
"2135","A. H. Jamra Co.","201 S Saint Clair St","Toledo","OH",41.643696,-83.54225
"2136","Arizona Organix","5301 W Glendale Ave","Glendale","AZ",33.538498,-112.17303
"2137","Monat Global","3470 Nw 82Nd Ave","Miami","FL",25.738056,-80.32755
"2138","Polk'S Crossgates Discount Drugs, Inc.","335 Crossgates Blvd","Brandon","MS",32.285976,-90.036156
"2139","22Nd Century Group Inc","9530 Main St","Clarence","NY",42.972378,-78.63524
"2140","Smoke Scene Inc","786 9Th Ave Frnt B","New York","NY",40.764915,-73.98789
"2141","Kind Meds, Inc.","2152 S Vineyard","Mesa","AZ",33.37558,-111.84412
"2142","Kinetik Technologies Inc.","8 Crown Plz Ste 110","Hazlet","NJ",40.42038,-74.15864
"2143","Kinney Drugs , Inc.","101 Union Ave Ste 201","Syracuse","NY",43.05575,-76.14918
"2144","Lehi Valley Trading Co Inc","4955 E Mckellips Rd","Mesa","AZ",33.451843,-111.724365
"2145","Forum Extended Care Services","4201 W Victoria St","Chicago","IL",41.98486,-87.73285
"2146","Jupiter Medical Center","1210 S Old Dixie Hwy","Jupiter","FL",26.966036,-80.091736
"2147","Genovese Joblove & Battista Pa","100 Se 2Nd St Fl 44","Miami","FL",25.770897,-80.13331
"2148","Pvp Of Monroe, Inc.","15521 S Dixie Hwy","Monroe","MI",41.89741,-83.41383
"2149","State Farm Insurance","1 State Farm Plaza","Bloomington","IL",40.47621,-88.955505
"2150","Sandoz Pharmaceuticals","100 College Rd W West","Princeton","NJ",40.341694,-74.66631
"2151","City Of Dade City","14150 5Th Street","Dade City","FL",28.364193,-82.187515
"2152","Diamond Contract Manufacturing","155 Commerce Dr","Rochester","NY",43.080772,-77.64853
"2153","Zitomer Pharmacy, Inc.","969 Madison Ave","New York","NY",40.774197,-73.96367
"2154","Ronak Trading Corp","1 Blue Hill Plz 11Th Fl","Pearl River","NY",41.050095,-74.00798
"2155","Common Citizen","310 S Averill Ave","Flint","MI",43.02246,-83.64449
"2156","Ace Hardware","2222 Kensington Ct","Oak Brook","IL",41.842777,-87.9526
"2157","Directrx, Inc.","1179 Maplelawn Drive","Troy","MI",42.55379,-83.162766
"2158","Automatic Data Processing , Inc","1 Adp Boulevard","Roseland","NJ",40.8165,-74.30418
"2159","Empire Implant Solutions Llc","145 Dwight Park Cir","Syracuse","NY",43.112556,-76.25333
"2160","Tonaire Corp","576 Lafayette Ave Ste 78","Hawthorne","NJ",40.95793,-74.15559
"2161","Sourceone Global Partners","401 East Illinois Street","Chicago","IL",41.891018,-87.61909
"2162","Christie Clinic, Llc","101 W University Ave","Champaign","IL",40.1163,-88.24365
"2163","Alban Muller International","2201 Nw 102 Pl Unit #5","Miami","FL",25.794474,-80.36265
"2164","Van Andel Research Institute","333 Bostwick Ave Ne","Grand Rapids","MI",42.96943,-85.66649
"2165","Nutrascience Labs, Inc.","70 Carolyn Blvd","Farmingdale","NY",40.717415,-73.42178
"2166","Hi-Health Supermart Corporation","1210 Gail Gardner Way","Prescott","AZ",34.5669,-112.484314
"2167","Cigar Box Llc","409 Stone Wood Dr","Broken Arrow","OK",36.074528,-95.7952
"2168","Vitals","160 Chubb Ave Suite 301","Lyndhurst","NJ",40.803944,-74.09754
"2169","Lush Essence Corporation","100 Charlotte Ave","Hicksville","NY",40.759426,-73.54758
"2170","Revlon","237 Park Avenue","New York","NY",40.754627,-73.97584
"2171","American Association For Laboratory Accreditation","5202 Presidents Ct Ste 220","Frederick","MD",39.377476,-77.416824
"2172","Andreas Papillon","11 N Harrison St","Easton","MD",38.774517,-76.07479
"2173","Alltown Pharmacy, Inc.","158 Wyckoff Rd","Eatontown","NJ",40.29388,-74.053505
"2174","High Mountain Health","1250 S Plaza Way","Flagstaff","AZ",35.188324,-111.66302
"2175","Animals Apawthecary","1369 Us Highway 93 N Stop 3","Victor","MT",46.344673,-114.14898
"2176","Target Stores, Inc.","2325 Marketplace Dr","Rochester","NY",43.078526,-77.627945
"2177","Lehi Valley Trading Company - Wholesale","4955 E Mckellips Rd","Mesa","AZ",33.451843,-111.724365
"2178","Community Care Physicians Pc","713 Troy Schenectady Rd Ste 218","Latham","NY",42.756443,-73.77699
"2179","Bell Flavors & Fragrances, Inc.","500 Academy Dr","Northbrook","IL",42.14448,-87.85683
"2180","Sheralven Enterprises , Ltd.","150 Executive Dr Ste S","Edgewood","NY",40.774227,-73.29209
"2181","Greater Baltimore Medical Center, Inc.","6701 N Charles St","Baltimore","MD",39.394913,-76.627464
"2182","Medstar Health Inc","5565 Sterrett Place","Columbia","MD",39.218887,-76.85777
"2183","Polimarket Llc","639 Passaic Ave","Nutley","NJ",40.826855,-74.14666
"2184","Birds Eye Entertainment Inc","210 Gates Ave Apt 2","Brooklyn","NY",40.68528,-73.95868
"2185","Chief Super Market, Inc.","810 N Shoop Ave","Wauseon","OH",41.534466,-84.13427
"2186","Gar Wood Securities, Llc","4355 Weaver Pkwy","Warrenville","IL",41.802296,-88.164154
"2187","Reel Smokers, Inc.","140 N Federal Hwy","Deerfield Beach","FL",26.320295,-80.0906
"2188","Direct Action, Group.","3992 Blueglade Dr","Canal Winchester","OH",39.899494,-82.816986
"2189","Sheralven Enterprises I","150 Executive Dr","Edgewood","NY",40.774227,-73.29209
"2190","Bound Tree Medical, Llc","5000 Tuttle Crossing Blvd","Dublin","OH",40.076874,-83.12681
"2191","Hi-Health Corporation","7428 East Karen Drive Suite 200","Scottsdale","AZ",33.62418,-111.917274
"2192","Bell Flavors And Fragrances, Inc.","500 Academy Dr","Northbrook","IL",42.14448,-87.85683
"2193","Jane Technologies, Inc.","3104 N Arlington Heights Rd","Arlington Heights","IL",42.13199,-87.98029
"2194","Drug Policy Alliance","131 West 33Rd St","New York","NY",40.74955,-73.98923
"2195","Acariahealth, Inc.","8427 S Park Circle Suite 400","Orlando","FL",28.442087,-81.42633
"2196","Pharmacy Times Office Of Continuininuing Professional Education L","2 Clarke Dr","Cranbury","NJ",40.32978,-74.50327
"2197","Health Media Ventures, Inc.","1271 Avenue Of The Americas Fl 20","New York","NY",40.760303,-73.98014
"2198","Valley Health","223 North Van Dien Avenue","Ridgewood","NJ",40.982918,-74.10185
"2199","Windmill Health Products Llc","10 Henderson Dr","West Caldwell","NJ",40.85922,-74.302734
"2200","Jds Therapeutics, Llc","1 Manhattanville Rd Ste 104","Purchase","NY",41.025074,-73.71622
"2201","Samsung Electronics","105 Challenger Road","Ridgefield Park","NJ",40.853004,-74.01193
"2202","Northwestern University School Of Law","357 East Chicago Avenue","Chicago","IL",41.896782,-87.6203
"2203","Central Pharmacy, Inc.","335 60Th St","West New York","NJ",40.78753,-74.013565
"2204","Amcon Distributing Company","3205 E Thayer Ave","Bismarck","ND",46.807186,-100.74315
"2205","Glenpool Creek Indian Smoke Shop","13839 S Casper St","Glenpool","OK",35.96264,-96.01135
"2206","Amerisource Health Services, Corporation.","2550 John Glenn Ave Ste A","Columbus","OH",39.827023,-82.9326
"2207","King Corona Cigar Factory","1523 E 7Th Ave","Tampa","FL",27.96028,-82.44263
"2208","Hurraw Balm Llc.","103 Dakota Ave","Whitefish","MT",48.41615,-114.34653
"2209","Abl Wholesale Distributors, Inc.","537 Williamson Ave","Youngstown","OH",41.086468,-80.6459
"2210","Services In Litrotech Computer","14079 Glenlyon Ct","Delray Beach","FL",26.467907,-80.16694
"2211","Shelby Pharmacy Inc","178 N Michigan Ave","Shelby","MI",43.61065,-86.36395
"2212","Osco Drug Pharmacy & General Merchandise","9660 W 131St St","Palos Park","IL",41.652218,-87.85836
"2213","Blue Cross & Blue Shield Of Il","1125 Wall St","Jacksonville","IL",39.721737,-90.24539
"2214","Cvs Health Corporation","9501 E Shea Blvd","Scottsdale","AZ",33.58253,-111.8761
"2215","Alpha Aromatics, Inc.","450 Skokie Blvd","Northbrook","IL",42.14431,-87.79581
"2216","Grant Thornton","175 W Jackson Boulevard Floor 20","Chicago","IL",41.878117,-87.63331
"2217","Alereinc.","500 Halls Mill Rd","Freehold","NJ",40.23818,-74.25089
"2218","22Nd Century Technologies","9530 Main St","Clarence","NY",42.972378,-78.63524
"2219","Integris Cardiovascular Physicians","3433 Northwest 56Th Street","Oklahoma City","OK",35.527504,-97.57653
"2220","Mesick Pharmacy Inc","112 E Mesick Ave","Mesick","MI",44.40569,-85.71315
"2221","Cannabics Pharmaceuticals Inc","3 Bethesda Metro Ctr","Bethesda","MD",38.984077,-77.094505
"2222","Daily Nutritionals","103 5Th Ave","New York","NY",40.73826,-73.99197
"2223","Catalent Pharma Solutions, Inc.","14 Schoolhouse Rd","Somerset","NJ",40.528515,-74.55291
"2224","Catalent Pharma Solutions, Inc.","14 Schoolhouse Rd","Somerset","NJ",40.528515,-74.55291
"2225","Peake Releaf Llc","2001 Chapman Ave","Rockville","MD",39.058674,-77.11897
"2226","Acaria Health","6923 Lee Vista Blvd","Orlando","FL",28.466124,-81.28778
"2227","Fga Partners","99 Wall St Ste 1770","New York","NY",40.70495,-74.00708
"2228","Champlain Valley Physicians Hospital Medical Center","75 Beekman St","Plattsburgh","NY",44.700024,-73.46664
"2229","Dosatron International, Inc.","2090 Sunnydale Blvd","Clearwater","FL",27.987078,-82.75114
"2230","Retail Services & Systems, Inc.","11325 Seven Locks Road Ste 214","Potomac","MD",39.041103,-77.15913
"2231","Jushi Inc","1800 Nw Corporate Blvd Ste 200","Boca Raton","FL",26.3707,-80.1213
"2232","Sheralven Enterprises Ltd.","2 Rodeo Dr","Brentwood","NY",40.778103,-73.28882
"2233","Humble Bloom","2921 Wilson Dr Nw","Grand Rapids","MI",43.02069,-85.77997
"2234","Turners Drugs","10595 Auto Mall Pkwy","Diberville","MS",30.440151,-88.899956
"2235","Bob'S Candy Service Inc","1119 W 9Th St","Yankton","SD",42.87754,-97.41151
"2236","The Joint Commission","1 Renaissance Blvd","Oakbrook Terrace","IL",41.847908,-87.98218
"2237","Cannabis Group Llc","5001 N Clark St","Chicago","IL",41.972607,-87.667915
"2238","Michigan Herbal Remedies, Llc","904 Chicago Dr","Jenison","MI",42.896656,-85.8089
"2239","Vin Raj Inc","969 Holmdel Rd","Holmdel","NJ",40.349026,-74.18511
"2240","Zitomer, Llc","969 Madison Ave","New York","NY",40.774197,-73.96367
"2241","Smoke'N B'S","2731 Sanibel Pl","Gulf Breeze","FL",30.386692,-87.10915
"2242","Dade City Police Department","38042 Pasco Avenue","Dade City","FL",28.363815,-82.18718
"2243","Fldoe","1119 Limestone Rd","Monticello","FL",30.34841,-84.01134
"2244","Origene Technologies, Inc.","9620 Medical Center Dr Ste 200","Rockville","MD",39.104046,-77.19654
"2245","Akins Natural Foods","2924 Nw 63Rd St","Oklahoma City","OK",35.400204,-97.56634
"2246","Walgreens Pharmacies","200 Wilmot Rd","Deerfield","IL",42.15744,-87.867355
"2247","Bell Flavors And Fragrances, Inc.","500 Academy Dr","Northbrook","IL",42.14448,-87.85683
"2248","The Perfume Chick Galleria","3425 Branch Ave","Temple Hills","MD",38.846626,-76.95217
"2249","Doganiero'S Pharmacy Inc","1552 Mount Ephraim Ave","Camden","NJ",39.926235,-75.10601
"2250","Nutricap Labs","70 Carolyn Blvd","Farmingdale","NY",40.717415,-73.42178
"2251","Andy'S Hair And Beauty Supply","3584 E 116Th St","Cleveland","OH",41.461304,-81.60287
"2252","Seven Point Of Illinois Llc","1132 Lake St","Oak Park","IL",41.88862,-87.80344
"2253","Capital Health System-Mercer","446 Bellevue Ave","Trenton","NJ",40.229572,-74.777245
"2254","Ion Labs, Inc.","5355 115Th Ave N","Clearwater","FL",27.876482,-82.707664
"2255","Dosatron International, Inc.","2090 Sunnydale Blvd","Clearwater","FL",27.987078,-82.75114
"2256","Mtv Networks Latin America Inc","1111 Lincoln Rd Fl 6","Miami Beach","FL",25.790472,-80.14019
"2257","Goodrich Tobacco Company, Llc","8560 Main St","Williamsville","NY",42.96514,-78.67508
"2258","Spectrum Health","708 Marvel Dr","Greenville","MI",43.174522,-85.26763
"2259","Ieso, Llc","3235 New Era Rd","Murphysboro","IL",37.771374,-89.24557
"2260","Levelup Inc.","22870 Huron River Drive","Rockwood","MI",42.071938,-83.25461
"2261","Little Silver Family Pharmacy","10 Church St","Little Silver","NJ",40.339428,-74.04181
"2262","Havermill Pharmacy Inc","10 Broadway","Haverstraw","NY",41.196854,-73.96438
"2263","Catalent Pharma Solutions Inc","2725 Scherer Dr N","St Petersburg","FL",27.885569,-82.67883
"2264","Babor Cosmetics","2000 Avenue P","Riviera Beach","FL",26.77988,-80.07554
"2265","Spectrum Health","100 Michigan St Ne","Grand Rapids","MI",42.970505,-85.66637
"2266","Edison Pharma Llc","60 Briarwood Dr E","Warren","NJ",40.629078,-74.56061
"2267","Integrated Health Associates","2305 Genoa Business Park Dr","Brighton","MI",42.568226,-83.80582
"2268","Maddcatt Vapors","200 S George St # 1","Cumberland","MD",39.650425,-78.75906
"2269","Engelman Securities, Inc.","440 S La Salle St","Chicago","IL",41.87636,-87.63176
"2270","Frosch","175 W Jackson Blvd Ste 1801","Chicago","IL",41.878117,-87.63331
"2271","Fisher Bioservices Inc.","1055 1St St Ste 125","Rockville","MD",39.092068,-77.13467
"2272","Vitals","160 Chubb Ave Suite 301","Lyndhurst","NJ",40.803944,-74.09754
"2273","Jushi Inc","1800 Nw Corporate Blvd Ste 200","Boca Raton","FL",26.3707,-80.1213
"2274","Ul Llc","333 Pfingsten Rd","Northbrook","IL",42.144997,-87.848274
"2275","Babor Cosmetics America Corporation","340 Royal Poinciana Way","Palm Beach","FL",26.718145,-80.043335
"2276","Walgreens","200 Wilmot Rd","Deerfield","IL",42.15744,-87.867355
"2277","Joint Commission-Accreditation","1 Renaissance Blvd","Oakbrook Terrace","IL",41.847908,-87.98218
"2278","Advance Care","50680 Corporate Dr","Shelby Township","MI",42.667603,-83.01079
"2279","Diamondback Drugs Of Delaware, L.L.C.","7631 E Indian School Rd","Scottsdale","AZ",33.49492,-111.91674
"2280","Nice Guys","395 Central Ave","White Plains","NY",41.03251,-73.7863
"2281","Sheralven Enterprises, Inc.","150 Executive Dr","Edgewood","NY",40.774227,-73.29209
"2282","Bell Flavors And Fragrances, Inc.","500 Academy Dr","Northbrook","IL",42.14448,-87.85683
